,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,16157.314828147657
Total Return [%],61.57314828147656
Benchmark Return [%],177.83171370215194
Max Gross Exposure [%],100.0
Total Fees Paid,87.19226578118396
Max Drawdown [%],37.63266524840654
Max Drawdown Duration,310 days 00:00:00
Total Trades,6
Total Closed Trades,5
Total Open Trades,1
Open Trade PnL,8391.357935793418
Win Rate [%],20.0
Best Trade [%],13.4922145568572
Worst Trade [%],-12.103959192962826
Avg Winning Trade [%],13.4922145568572
Avg Losing Trade [%],-9.010264670456673
Avg Winning Trade Duration,72 days 00:00:00
Avg Losing Trade Duration,16 days 06:00:00
Profit Factor,0.29223259616605374
Expectancy,-446.8086215291522
Sharpe Ratio,0.9526905761445221
Calmar Ratio,1.109238764639801
Omega Ratio,1.2261772819489418
Sortino Ratio,1.5421806893531396
