,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,9605.549307942145
Total Return [%],-3.9445069205785512
Benchmark Return [%],-29.174314726383233
Max Gross Exposure [%],100.0
Total Fees Paid,19.6051744624242
Max Drawdown [%],5.481830444134857
Max Drawdown Duration,32 days 00:00:00
Total Trades,1
Total Closed Trades,1
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],0.0
Best Trade [%],-3.9484514274991342
Worst Trade [%],-3.9484514274991342
Avg Winning Trade [%],
Avg Losing Trade [%],-3.9484514274991342
Avg Winning Trade Duration,
Avg Losing Trade Duration,11 days 00:00:00
Profit Factor,0.0
Expectancy,-394.4506920578556
Sharpe Ratio,-0.5992635880003738
Calmar Ratio,-0.5239931964603367
Omega Ratio,0.617271219890258
Sortino Ratio,-0.8078510714939717
