,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,7727.658545765106
Total Return [%],-22.723414542348937
Benchmark Return [%],13.914820478813382
Max Gross Exposure [%],100.0
Total Fees Paid,127.62196850534775
Max Drawdown [%],30.05627682468967
Max Drawdown Duration,308 days 00:00:00
Total Trades,7
Total Closed Trades,7
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],28.57142857142857
Best Trade [%],4.983770982679078
Worst Trade [%],-11.551647402868674
Avg Winning Trade [%],2.7071423157196284
Avg Losing Trade [%],-5.961226495237189
Avg Winning Trade Duration,13 days 12:00:00
Avg Losing Trade Duration,40 days 04:48:00
Profit Factor,0.18160049999630287
Expectancy,-324.62020774784213
Sharpe Ratio,-0.651858083684253
Calmar Ratio,-0.5686402572166243
Omega Ratio,0.8717497834712996
Sortino Ratio,-0.9733037647708539
