,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,13506.468172644802
Total Return [%],35.064681726448015
Benchmark Return [%],81.39145590995551
Max Gross Exposure [%],100.0
Total Fees Paid,43.00548704646319
Max Drawdown [%],10.58254354503357
Max Drawdown Duration,233 days 00:00:00
Total Trades,2
Total Closed Trades,2
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],50.0
Best Trade [%],38.59863159803281
Worst Trade [%],-2.5251756522000806
Avg Winning Trade [%],38.59863159803281
Avg Losing Trade [%],-2.5251756522000806
Avg Winning Trade Duration,60 days 00:00:00
Avg Losing Trade Duration,23 days 00:00:00
Profit Factor,14.89992271531428
Expectancy,1753.2340863224006
Sharpe Ratio,1.4625428803539893
Calmar Ratio,2.3082682770490672
Omega Ratio,1.6091290890346093
Sortino Ratio,2.7509824436621675
