,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,5012.362072425263
Total Return [%],-49.87637927574737
Benchmark Return [%],-29.174314726383233
Max Gross Exposure [%],100.0
Total Fees Paid,212.31144261140665
Max Drawdown [%],53.05787897238551
Max Drawdown Duration,347 days 00:00:00
Total Trades,14
Total Closed Trades,14
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],7.142857142857142
Best Trade [%],12.384358257169898
Worst Trade [%],-13.132867984960296
Avg Winning Trade [%],12.384358257169898
Avg Losing Trade [%],-5.981130843593629
Avg Winning Trade Duration,47 days 00:00:00
Avg Losing Trade Duration,9 days 20:18:27.692307
Profit Factor,0.17572932078361278
Expectancy,-356.2598519696238
Sharpe Ratio,-1.8041023662982192
Calmar Ratio,-0.7418060335268102
Omega Ratio,0.641888466492202
Sortino Ratio,-2.2597639996789587
