,HEKTS.IS
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,9340.258603429047
Total Return [%],-6.59741396570953
Benchmark Return [%],-76.4988009318107
Max Gross Exposure [%],100.0
Total Fees Paid,75.77120376475786
Max Drawdown [%],36.55467441081184
Max Drawdown Duration,238 days 00:00:00
Total Trades,4
Total Closed Trades,4
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],50.0
Best Trade [%],15.21786727462395
Worst Trade [%],-18.140924694222974
Avg Winning Trade [%],11.927105804912888
Avg Losing Trade [%],-13.496097123382084
Avg Winning Trade Duration,50 days 00:00:00
Avg Losing Trade Duration,9 days 00:00:00
Profit Factor,0.7633151907691188
Expectancy,-164.93534914273857
Sharpe Ratio,0.05799806562412865
Calmar Ratio,-0.13218490547881506
Omega Ratio,1.0164500790816848
Sortino Ratio,0.08447679657391058
