,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,5430.152371683644
Total Return [%],-45.698476283163565
Benchmark Return [%],16.394563485419013
Max Gross Exposure [%],100.0
Total Fees Paid,168.70584493125313
Max Drawdown [%],51.64882917655794
Max Drawdown Duration,384 days 00:00:00
Total Trades,10
Total Closed Trades,10
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],20.0
Best Trade [%],4.3024429787346845
Worst Trade [%],-17.43113364197125
Avg Winning Trade [%],3.179435006810407
Avg Losing Trade [%],-7.8948238850611325
Avg Winning Trade Duration,68 days 00:00:00
Avg Losing Trade Duration,17 days 15:00:00
Profit Factor,0.10521353121881719
Expectancy,-456.98476283163586
Sharpe Ratio,-1.0420496326347857
Calmar Ratio,-0.6919566077069297
Omega Ratio,0.8160754493768659
Sortino Ratio,-1.3792027231740265
