,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,8400.01895704504
Total Return [%],-15.9998104295496
Benchmark Return [%],-10.977402958828886
Max Gross Exposure [%],100.0
Total Fees Paid,126.28798757049101
Max Drawdown [%],36.034632841392636
Max Drawdown Duration,303 days 00:00:00
Total Trades,8
Total Closed Trades,7
Total Open Trades,1
Open Trade PnL,217.89952832833023
Win Rate [%],28.57142857142857
Best Trade [%],59.438864118278545
Worst Trade [%],-19.731849157215073
Avg Winning Trade [%],31.049791019947797
Avg Losing Trade [%],-12.875341346068225
Avg Winning Trade Duration,72 days 12:00:00
Avg Losing Trade Duration,9 days 09:36:00
Profit Factor,0.6939378277575516
Expectancy,-259.69722446904166
Sharpe Ratio,-0.2929197805722269
Calmar Ratio,-0.32918277395741
Omega Ratio,0.9368614642947071
Sortino Ratio,-0.3848850424588891
