,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,13079.514045688738
Total Return [%],30.79514045688738
Benchmark Return [%],106.465582362094
Max Gross Exposure [%],100.0
Total Fees Paid,141.91825391463945
Max Drawdown [%],29.549283900314506
Max Drawdown Duration,310 days 00:00:00
Total Trades,6
Total Closed Trades,6
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],50.0
Best Trade [%],20.27838962004992
Worst Trade [%],-9.571859774813262
Avg Winning Trade [%],14.059379347746304
Avg Losing Trade [%],-3.7721113792175216
Avg Winning Trade Duration,68 days 16:00:00
Avg Losing Trade Duration,28 days 08:00:00
Profit Factor,3.182445608128822
Expectancy,513.2523409481232
Sharpe Ratio,0.7226754943044325
Calmar Ratio,0.7262737347828511
Omega Ratio,1.1461727948218323
Sortino Ratio,1.1222825503329157
