,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,13676.228394821857
Total Return [%],36.762283948218574
Benchmark Return [%],105.62139264161057
Max Gross Exposure [%],100.0
Total Fees Paid,107.51373149532645
Max Drawdown [%],24.078401601272365
Max Drawdown Duration,164 days 00:00:00
Total Trades,5
Total Closed Trades,5
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],60.0
Best Trade [%],42.46594682640755
Worst Trade [%],-13.455063685941706
Avg Winning Trade [%],19.42667319132351
Avg Losing Trade [%],-8.974118961827301
Avg Winning Trade Duration,89 days 16:00:00
Avg Losing Trade Duration,19 days 12:00:00
Profit Factor,2.8502375413716714
Expectancy,735.2456789643713
Sharpe Ratio,0.7953437184031765
Calmar Ratio,1.0616365380392583
Omega Ratio,1.1564276252750385
Sortino Ratio,1.2668795308200005
