,VESBE.IS
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,7563.429158916188
Total Return [%],-24.365708410838124
Benchmark Return [%],-70.91088794990851
Max Gross Exposure [%],100.0
Total Fees Paid,72.55903513356883
Max Drawdown [%],36.28970322015566
Max Drawdown Duration,229 days 00:00:00
Total Trades,4
Total Closed Trades,4
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],25.0
Best Trade [%],4.035756723687565
Worst Trade [%],-12.948244001862452
Avg Winning Trade [%],4.035756723687565
Avg Losing Trade [%],-10.054153816074079
Avg Winning Trade Duration,34 days 00:00:00
Avg Losing Trade Duration,7 days 00:00:00
Profit Factor,0.13378614493762628
Expectancy,-609.1427102709529
Sharpe Ratio,-0.9209383090190925
Calmar Ratio,-0.505463777318924
Omega Ratio,0.6526150457290244
Sortino Ratio,-1.225635569207781
